"Ulmus";52.374914;4.882008
"Platanus";52.374924;4.877305
"Ulmus";52.374936;4.877538
"Overig";52.374939;4.876772
"Platanus";52.374958;4.861091
"Ulmus";52.374952;4.876175
"Ulmus";52.374949;4.882171
"Platanus";52.374976;4.86127
"Platanus";52.374976;4.875618
"Platanus";52.37499;4.861794
"Ulmus";52.374975;4.883603
"Platanus";52.374998;4.861446
"Ulmus";52.374986;4.882332
"Platanus";52.375051;4.860944
"Platanus";52.375035;4.877375
"Platanus";52.375055;4.861082
"Ulmus";52.375035;4.882545
"Platanus";52.375075;4.86122
"Platanus";52.375085;4.861356
"Ulmus";52.375076;4.876253
"Platanus";52.375077;4.875608
"Ulmus";52.375081;4.882757
"Platanus";52.375106;4.861529
"Platanus";52.375133;4.861843
"Ulmus";52.375114;4.88372
"Platanus";52.375129;4.877435
"Ulmus";52.375132;4.877843
"Platanus";52.375154;4.861975
"Ulmus";52.375134;4.882977
"Platanus";52.375155;4.863276
"Platanus";52.375153;4.875729
"Platanus";52.375184;4.86217
"Platanus";52.375186;4.863448
"Platanus";52.375186;4.863448
"Ulmus";52.375175;4.878039
"Ulmus";52.375189;4.876324
"Platanus";52.375205;4.862343
"Tilia";52.375199;4.871118
"Overig";52.375198;4.87324
"Platanus";52.375209;4.863605
"Platanus";52.375209;4.863605
"Ulmus";52.375211;4.878194
"Platanus";52.375237;4.863791
"Platanus";52.375237;4.863791
"Platanus";52.375236;4.877502
"Ulmus";52.37523;4.883829
"Platanus";52.375252;4.875718
"Ulmus";52.37525;4.878377
"Ulmus";52.375264;4.87723
"Quercus";52.375266;4.876978
"Ulmus";52.375283;4.878542
"Tilia";52.375298;4.871186
"Ulmus";52.375309;4.876399
"Platanus";52.375326;4.875839
"Robinia";52.375338;4.871326
"Ulmus";52.375335;4.878776
"Tilia";52.375379;4.864967
"Tilia";52.375384;4.86481
"Ulmus";52.375365;4.883952
"Ulmus";52.375373;4.877301
"Overig";52.375382;4.873365
"Ulmus";52.37538;4.878985
"Platanus";52.375402;4.875813
"Ulmus";52.375421;4.879176
"Tilia";52.375439;4.865204
"Ulmus";52.375428;4.876474
"Tilia";52.375461;4.865376
"Platanus";52.375452;4.875918
"Ulmus";52.375462;4.879363
"Tilia";52.375481;4.865541
"Tilia";52.375501;4.865713
"Overig";52.3755;4.873443
"Ulmus";52.37549;4.884061
"Robinia";52.375504;4.871437
"Tilia";52.375517;4.865868
"Ulmus";52.375504;4.879558
"Tilia";52.375529;4.864755
"Platanus";52.375538;4.866015
"Platanus";52.375541;4.864969
"Platanus";52.375537;4.875969
"Ulmus";52.375542;4.879738
"Platanus";52.375557;4.866162
"Platanus";52.375555;4.875902
"Ulmus";52.375559;4.876556
"Ulmus";52.375588;4.879948
"Quercus";52.375594;4.877177
"Tilia";52.375594;4.877951
"Platanus";52.375607;4.866392
"Platanus";52.37562;4.866531
"Ulmus";52.375614;4.884175
"Quercus";52.375639;4.860532
"Quercus";52.375653;4.860654
"Ulmus";52.375634;4.880162
"Tilia";52.375687;4.866005
"Platanus";52.375681;4.875985
"Ulmus";52.375683;4.876628
"Ulmus";52.37568;4.880374
"Tilia";52.375699;4.878017
"Platanus";52.37571;4.867643
"Platanus";52.375713;4.867853
"Overig";52.375746;4.873602
"Ulmus";52.375749;4.884302
"Ulmus";52.375764;4.880755
"Quercus";52.375787;4.861784
"Quercus";52.375805;4.861943
"Tilia";52.375815;4.862669
"Ulmus";52.375805;4.876704
"Ulmus";52.375814;4.880994
"Tilia";52.375819;4.87809
"Tilia";52.375819;4.87809
"Platanus";52.375823;4.876074
"Tilia";52.375872;4.862673
"Overig";52.375866;4.873684
"Ulmus";52.375862;4.881219
"Quercus";52.375881;4.877357
"Tilia";52.375918;4.862723
"Ulmus";52.3759;4.881391
"Ulmus";52.375923;4.876779
"Tilia";52.375928;4.87816
"Tilia";52.375947;4.86247
"Ulmus";52.375939;4.881572
"Tilia";52.375987;4.86275
"Platanus";52.375974;4.876171
"Overig";52.37598;4.873758
"Ulmus";52.37598;4.881767
